edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
15258,3514,7275,-122.4474918,37.7993926,-122.4472387,37.8003832,-122.44736524999999,37.7998879
15259,9737,3514,-122.4463709,37.7995351,-122.4474918,37.7993926,-122.44693135,37.799463849999995
15260,3514,9737,-122.4474918,37.7993926,-122.4463709,37.7995351,-122.44693135,37.799463849999995
15261,3515,3516,-122.4395912,37.7102174,-122.4406177,37.7099563,-122.44010445,37.710086849999996
15262,3516,3515,-122.4406177,37.7099563,-122.4395912,37.7102174,-122.44010445,37.710086849999996
15263,3516,5659,-122.4406177,37.7099563,-122.4403999,37.7094922,-122.4405088,37.70972425
15264,5659,3516,-122.4403999,37.7094922,-122.4406177,37.7099563,-122.4405088,37.70972425
15265,5332,3517,-122.4452173,37.7092591,-122.444862,37.7085997,-122.44503965,37.7089294
15266,3517,5332,-122.444862,37.7085997,-122.4452173,37.7092591,-122.44503965,37.7089294
15267,3518,6973,-122.4793955,37.7346288,-122.4793852,37.7344794,-122.47939034999999,37.7345541
15268,6973,3518,-122.4793852,37.7344794,-122.4793955,37.7346288,-122.47939034999999,37.7345541
15269,3518,7737,-122.4793955,37.7346288,-122.4801553,37.7345953,-122.4797754,37.73461205
15270,5977,3518,-122.4771124,37.7347212,-122.4793955,37.7346288,-122.47825395,37.734675
15271,3519,9001,-122.4824326,37.7354218,-122.4823666,37.7344977,-122.48239960000001,37.73495975
15272,9001,3519,-122.4823666,37.7344977,-122.4824326,37.7354218,-122.48239960000001,37.73495975
15273,9000,3519,-122.4815528,37.7352118,-122.4824326,37.7354218,-122.4819927,37.7353168
15274,3519,9000,-122.4824326,37.7354218,-122.4815528,37.7352118,-122.4819927,37.7353168
15275,8997,3520,-122.4840928,37.7344217,-122.4841512,37.7352803,-122.484122,37.734851
15276,3520,8997,-122.4841512,37.7352803,-122.4840928,37.7344217,-122.484122,37.734851
15277,7996,3521,-122.4859304,37.7350067,-122.4860765,37.7350016,-122.48600345,37.735004149999995
15278,3521,7996,-122.4860765,37.7350016,-122.4859304,37.7350067,-122.48600345,37.735004149999995
15279,3521,6322,-122.4860765,37.7350016,-122.4860301,37.734336,-122.4860533,37.734668799999994
15280,3521,3522,-122.4860765,37.7350016,-122.4884675,37.7351752,-122.48727199999999,37.735088399999995
15281,3522,3521,-122.4884675,37.7351752,-122.4860765,37.7350016,-122.48727199999999,37.735088399999995
15282,3522,4624,-122.4884675,37.7351752,-122.4885701,37.7347941,-122.48851880000001,37.73498465
15283,4624,3522,-122.4885701,37.7347941,-122.4884675,37.7351752,-122.48851880000001,37.73498465
15284,3522,3523,-122.4884675,37.7351752,-122.4902601,37.7356208,-122.4893638,37.735398
15285,3523,3522,-122.4902601,37.7356208,-122.4884675,37.7351752,-122.4893638,37.735398
15286,3523,8994,-122.4902601,37.7356208,-122.4913087,37.7372945,-122.4907844,37.73645765
15287,8994,3523,-122.4913087,37.7372945,-122.4902601,37.7356208,-122.4907844,37.73645765
15288,3524,3525,-122.3948622,37.765253,-122.395828,37.7651985,-122.3953451,37.76522575
15289,3525,3524,-122.395828,37.7651985,-122.3948622,37.765253,-122.3953451,37.76522575
15290,8379,3524,-122.3949409,37.766165,-122.3948622,37.765253,-122.39490155,37.765709
15291,3524,8379,-122.3948622,37.765253,-122.3949409,37.766165,-122.39490155,37.765709
15292,5637,3526,-122.397869,37.7663773,-122.3977419,37.7650824,-122.39780544999999,37.76572985
15293,3526,5637,-122.3977419,37.7650824,-122.397869,37.7663773,-122.39780544999999,37.76572985
15294,3656,3527,-122.3998156,37.766261,-122.399662,37.7649719,-122.3997388,37.765616449999996
15295,3527,3656,-122.399662,37.7649719,-122.3998156,37.766261,-122.3997388,37.765616449999996
15296,3846,3528,-122.4017523,37.7661436,-122.4016266,37.7648521,-122.40168944999999,37.76549785
15297,3528,3846,-122.4016266,37.7648521,-122.4017523,37.7661436,-122.40168944999999,37.76549785
15298,3529,3530,-122.403527,37.764723,-122.404509,37.7646654,-122.40401800000001,37.764694199999994
15299,3530,3529,-122.404509,37.7646654,-122.403527,37.764723,-122.40401800000001,37.764694199999994
15300,4541,3529,-122.4036662,37.7660239,-122.403527,37.764723,-122.4035966,37.76537345
15301,3529,4541,-122.403527,37.764723,-122.4036662,37.7660239,-122.4035966,37.76537345
15302,3530,5349,-122.404509,37.7646654,-122.404633,37.7659639,-122.404571,37.76531465
15303,5640,3531,-122.406567,37.7658452,-122.4064438,37.7645469,-122.4065054,37.76519605
15304,3531,5640,-122.4064438,37.7645469,-122.406567,37.7658452,-122.4065054,37.76519605
15305,3532,3533,-122.4113499,37.764255,-122.4123016,37.7641968,-122.41182575,37.7642259
15306,3533,3532,-122.4123016,37.7641968,-122.4113499,37.764255,-122.41182575,37.7642259
15307,4595,3532,-122.411504,37.7655544,-122.4113499,37.764255,-122.41142694999999,37.7649047
15308,3532,4595,-122.4113499,37.764255,-122.411504,37.7655544,-122.41142694999999,37.7649047
15309,4735,3533,-122.4124287,37.7654937,-122.4123016,37.7641968,-122.41236515,37.76484525
15310,3533,4735,-122.4123016,37.7641968,-122.4124287,37.7654937,-122.41236515,37.76484525
15311,3533,3534,-122.4123016,37.7641968,-122.413002,37.7640997,-122.4126518,37.764148250000005
15312,3534,3533,-122.413002,37.7640997,-122.4123016,37.7641968,-122.4126518,37.764148250000005
15313,3534,8201,-122.413002,37.7640997,-122.4128938,37.7628781,-122.4129479,37.7634889
15314,8201,3534,-122.4128938,37.7628781,-122.413002,37.7640997,-122.4129479,37.7634889
15315,9097,3534,-122.4130886,37.7649859,-122.413002,37.7640997,-122.4130453,37.7645428
15316,3534,9097,-122.413002,37.7640997,-122.4130886,37.7649859,-122.4130453,37.7645428
15317,3535,3536,-122.4151738,37.7637018,-122.4162492,37.763634,-122.4157115,37.7636679
15318,3536,3535,-122.4162492,37.763634,-122.4151738,37.7637018,-122.4157115,37.7636679
15319,3535,3581,-122.4151738,37.7637018,-122.4152711,37.7647131,-122.41522245,37.76420745
15320,3581,3535,-122.4152711,37.7647131,-122.4151738,37.7637018,-122.41522245,37.76420745
15321,3582,3535,-122.415024,37.7621085,-122.4151738,37.7637018,-122.4150989,37.762905149999995
15322,3535,3582,-122.4151738,37.7637018,-122.415024,37.7621085,-122.4150989,37.762905149999995
15323,3536,4216,-122.4162492,37.763634,-122.4160992,37.7620369,-122.4161742,37.76283545
15324,4216,3536,-122.4160992,37.7620369,-122.4162492,37.763634,-122.4161742,37.76283545
15325,5641,3536,-122.4164113,37.7652589,-122.4162492,37.763634,-122.41633024999999,37.76444645
15326,3536,5641,-122.4162492,37.763634,-122.4164113,37.7652589,-122.41633024999999,37.76444645
15327,3536,3537,-122.4162492,37.763634,-122.4173491,37.7635718,-122.41679915,37.7636029
15328,3537,3536,-122.4173491,37.7635718,-122.4162492,37.763634,-122.41679915,37.7636029
15329,3537,3538,-122.4173491,37.7635718,-122.4185035,37.7634988,-122.4179263,37.7635353
15330,3538,3537,-122.4185035,37.7634988,-122.4173491,37.7635718,-122.4179263,37.7635353
15331,3537,4217,-122.4173491,37.7635718,-122.4171965,37.7619709,-122.4172728,37.76277135
15332,4217,3537,-122.4171965,37.7619709,-122.4173491,37.7635718,-122.4172728,37.76277135
15333,4981,3537,-122.4175037,37.7651935,-122.4173491,37.7635718,-122.4174264,37.76438265
15334,3537,4981,-122.4173491,37.7635718,-122.4175037,37.7651935,-122.4174264,37.76438265
15335,3538,4218,-122.4185035,37.7634988,-122.418292,37.7619055,-122.41839775,37.762702149999996
15336,4218,3538,-122.418292,37.7619055,-122.4185035,37.7634988,-122.41839775,37.762702149999996
15337,8194,3538,-122.4186691,37.7651174,-122.4185035,37.7634988,-122.4185863,37.7643081
15338,3538,8194,-122.4185035,37.7634988,-122.4186691,37.7651174,-122.4185863,37.7643081
15339,3538,3539,-122.4185035,37.7634988,-122.4195294,37.7634379,-122.41901645,37.76346835
15340,3539,3538,-122.4195294,37.7634379,-122.4185035,37.7634988,-122.41901645,37.76346835
15341,3539,5642,-122.4195294,37.7634379,-122.4196893,37.765052,-122.41960935,37.76424495
15342,5642,3539,-122.4196893,37.765052,-122.4195294,37.7634379,-122.41960935,37.76424495
15343,5129,3539,-122.4194651,37.7627117,-122.4195294,37.7634379,-122.41949725,37.7630748
15344,3539,5129,-122.4195294,37.7634379,-122.4194651,37.7627117,-122.41949725,37.7630748
15345,3540,3541,-122.4218001,37.7633,-122.422699,37.763243,-122.42224955,37.7632715
15346,3541,3540,-122.422699,37.763243,-122.4218001,37.7633,-122.42224955,37.7632715
15347,3540,9833,-122.4218001,37.7633,-122.4216433,37.7616965,-122.4217217,37.76249825
15348,9850,3540,-122.4217064,37.763305,-122.4218001,37.7633,-122.42175325,37.7633025
15349,3540,9850,-122.4218001,37.7633,-122.4217064,37.763305,-122.42175325,37.7633025
15350,9853,3540,-122.4219497,37.7649131,-122.4218001,37.7633,-122.4218749,37.76410655
15351,3541,3542,-122.422699,37.763243,-122.4230912,37.7632197,-122.4228951,37.76323135
15352,3542,3541,-122.4230912,37.7632197,-122.422699,37.763243,-122.4228951,37.76323135
15353,3542,7076,-122.4230912,37.7632197,-122.42391,37.763168,-122.42350060000001,37.76319385
15354,7076,3542,-122.42391,37.763168,-122.4230912,37.7632197,-122.42350060000001,37.76319385
15355,9836,3542,-122.4229485,37.7622335,-122.4230912,37.7632197,-122.42301985,37.7627266
15356,7076,3543,-122.42391,37.763168,-122.4240075,37.7631625,-122.42395875,37.76316525
15357,3543,7076,-122.4240075,37.7631625,-122.42391,37.763168,-122.42395875,37.76316525
15358,3543,7397,-122.4240075,37.7631625,-122.4239149,37.7623577,-122.42396120000001,37.7627601
15359,3543,7050,-122.4240075,37.7631625,-122.42617,37.7630289,-122.42508875,37.7630957
15360,7050,3543,-122.42617,37.7630289,-122.4240075,37.7631625,-122.42508875,37.7630957
15361,7396,3543,-122.4241467,37.7647868,-122.4240075,37.7631625,-122.4240771,37.76397465
15362,4663,3544,-122.4272471,37.7638065,-122.427167,37.762973,-122.42720704999999,37.76338975
15363,3544,4663,-122.427167,37.762973,-122.4272471,37.7638065,-122.42720704999999,37.76338975
15364,3544,3545,-122.427167,37.762973,-122.4285271,37.7628968,-122.42784705,37.762934900000005
15365,3545,3544,-122.4285271,37.7628968,-122.427167,37.762973,-122.42784705,37.762934900000005
15366,3636,3545,-122.4285938,37.7635903,-122.4285271,37.7628968,-122.42856044999999,37.76324355
15367,3545,3636,-122.4285271,37.7628968,-122.4285938,37.7635903,-122.42856044999999,37.76324355
15368,3546,3547,-122.4321442,37.7626766,-122.432964,37.7626275,-122.4325541,37.76265205
15369,3547,3546,-122.432964,37.7626275,-122.4321442,37.7626766,-122.4325541,37.76265205
15370,5613,3546,-122.4322981,37.7642819,-122.4321442,37.7626766,-122.43222115,37.76347925
15371,3547,8471,-122.432964,37.7626275,-122.434064,37.7625548,-122.433514,37.76259115
15372,8471,3547,-122.434064,37.7625548,-122.432964,37.7626275,-122.433514,37.76259115
15373,7763,3547,-122.4330942,37.7641276,-122.432964,37.7626275,-122.4330291,37.76337755
15374,3547,7763,-122.432964,37.7626275,-122.4330942,37.7641276,-122.4330291,37.76337755
15375,3547,6392,-122.432964,37.7626275,-122.4328831,37.7618274,-122.43292355,37.76222745
15376,6392,3547,-122.4328831,37.7618274,-122.432964,37.7626275,-122.43292355,37.76222745
15377,3548,5379,-122.4401852,37.7621949,-122.4401514,37.7618522,-122.44016830000001,37.762023549999995
15378,5379,3548,-122.4401514,37.7618522,-122.4401852,37.7621949,-122.44016830000001,37.762023549999995
15379,3549,4097,-122.4442481,37.7619538,-122.4443364,37.7606062,-122.44429224999999,37.76128
15380,4097,3549,-122.4443364,37.7606062,-122.4442481,37.7619538,-122.44429224999999,37.76128
15381,3550,3551,-122.4491373,37.7616465,-122.450598,37.761565,-122.44986765,37.76160575
15382,3551,3550,-122.450598,37.761565,-122.4491373,37.7616465,-122.44986765,37.76160575
15383,3550,5687,-122.4491373,37.7616465,-122.4489773,37.7608549,-122.44905729999999,37.7612507
15384,5687,3550,-122.4489773,37.7608549,-122.4491373,37.7616465,-122.44905729999999,37.7612507
15385,3551,4913,-122.450598,37.761565,-122.4504366,37.7607659,-122.4505173,37.76116545
15386,4913,3551,-122.4504366,37.7607659,-122.450598,37.761565,-122.4505173,37.76116545
15387,3551,3552,-122.450598,37.761565,-122.451978,37.7614878,-122.451288,37.761526399999994
15388,3552,3551,-122.451978,37.7614878,-122.450598,37.761565,-122.451288,37.761526399999994
15389,3552,3970,-122.451978,37.7614878,-122.451571,37.7594768,-122.4517745,37.7604823
15390,3970,3552,-122.451571,37.7594768,-122.451978,37.7614878,-122.4517745,37.7604823
15391,3553,3554,-122.413213,37.741474,-122.4133161,37.7402924,-122.41326455000001,37.7408832
15392,3554,3553,-122.4133161,37.7402924,-122.413213,37.741474,-122.41326455000001,37.7408832
15393,3553,9260,-122.413213,37.741474,-122.4129355,37.7414598,-122.41307425,37.7414669
15394,9260,3553,-122.4129355,37.7414598,-122.413213,37.741474,-122.41307425,37.7414669
15395,6559,3553,-122.4138417,37.7415218,-122.413213,37.741474,-122.41352735000001,37.7414979
15396,3553,6559,-122.413213,37.741474,-122.4138417,37.7415218,-122.41352735000001,37.7414979
15397,5426,3554,-122.4139236,37.7403219,-122.4133161,37.7402924,-122.41361985,37.74030715
15398,3554,5426,-122.4133161,37.7402924,-122.4139236,37.7403219,-122.41361985,37.74030715
15399,3555,6556,-122.413386,37.738319,-122.413991,37.738349,-122.4136885,37.738333999999995
15400,6556,3555,-122.413991,37.738349,-122.413386,37.738319,-122.4136885,37.738333999999995
15401,3555,3556,-122.413386,37.738319,-122.4134777,37.7370732,-122.41343185,37.737696099999994
15402,3556,3555,-122.4134777,37.7370732,-122.413386,37.738319,-122.41343185,37.737696099999994
15403,5550,3556,-122.4141025,37.7371099,-122.4134777,37.7370732,-122.4137901,37.73709155
15404,3556,5550,-122.4134777,37.7370732,-122.4141025,37.7371099,-122.4137901,37.73709155
15405,5943,3557,-122.4143124,37.73477,-122.4136885,37.7347378,-122.41400045,37.7347539
15406,3557,5943,-122.4136885,37.7347378,-122.4143124,37.73477,-122.41400045,37.7347539
15407,3559,3558,-122.3956299,37.7864316,-122.394502,37.7873202,-122.39506595,37.7868759
15408,3558,3559,-122.394502,37.7873202,-122.3956299,37.7864316,-122.39506595,37.7868759
15409,3558,4989,-122.394502,37.7873202,-122.3939349,37.7868664,-122.39421845000001,37.7870933
15410,3558,7962,-122.394502,37.7873202,-122.3936309,37.7879982,-122.39406645,37.7876592
15411,7962,3558,-122.3936309,37.7879982,-122.394502,37.7873202,-122.39406645,37.7876592
15412,4988,3558,-122.395005,37.7877231,-122.394502,37.7873202,-122.39475350000001,37.78752165
15413,3560,3597,-122.3978715,37.7846773,-122.3963016,37.7834257,-122.39708655,37.784051500000004
15414,3560,9187,-122.3978715,37.7846773,-122.3972153,37.7852044,-122.39754339999999,37.78494085
15415,9200,3560,-122.3984442,37.7842222,-122.3978715,37.7846773,-122.39815784999999,37.78444975
15416,3561,4604,-122.4004119,37.7826764,-122.3998333,37.7822132,-122.4001226,37.7824448
15417,4604,3561,-122.3998333,37.7822132,-122.4004119,37.7826764,-122.4001226,37.7824448
15418,3561,9127,-122.4004119,37.7826764,-122.399075,37.7837267,-122.39974344999999,37.78320155
15419,3562,3561,-122.4012027,37.7820463,-122.4004119,37.7826764,-122.4008073,37.78236135
15420,3562,5983,-122.4012027,37.7820463,-122.4006212,37.7815816,-122.40091195,37.78181395
15421,3563,3562,-122.403431,37.7802882,-122.4012027,37.7820463,-122.40231685,37.781167249999996
15422,5982,3562,-122.401711,37.7824542,-122.4012027,37.7820463,-122.40145685,37.78225025
15423,4252,3563,-122.40394,37.7806966,-122.403431,37.7802882,-122.4036855,37.7804924
15424,3563,4252,-122.403431,37.7802882,-122.40394,37.7806966,-122.4036855,37.7804924
15425,3563,4253,-122.403431,37.7802882,-122.4028541,37.779833,-122.40314255,37.7800606
15426,4253,3563,-122.4028541,37.779833,-122.403431,37.7802882,-122.40314255,37.7800606
15427,3564,3563,-122.4044701,37.7794651,-122.403431,37.7802882,-122.40395054999999,37.779876650000006
15428,3564,6068,-122.4044701,37.7794651,-122.4038964,37.779014,-122.40418324999999,37.77923955
15429,6068,3564,-122.4038964,37.779014,-122.4044701,37.7794651,-122.40418324999999,37.77923955
15430,3565,7742,-122.4061601,37.77809,-122.4060691,37.7781618,-122.4061146,37.7781259
15431,3566,3565,-122.406452,37.7778595,-122.4061601,37.77809,-122.40630605,37.77797475
15432,3567,3566,-122.406744,37.7776285,-122.406452,37.7778595,-122.406598,37.777744
15433,3601,3566,-122.4049117,37.7766225,-122.406452,37.7778595,-122.40568185000001,37.777241000000004
15434,3568,3567,-122.4070353,37.777399,-122.406744,37.7776285,-122.40688965000001,37.77751375
15435,3568,5818,-122.4070353,37.777399,-122.4064899,37.7769688,-122.40676260000001,37.7771839
15436,3603,3569,-122.4068387,37.7751007,-122.408401,37.776321,-122.40761985,37.77571085
15437,3571,3570,-122.4094917,37.7754594,-122.4089666,37.775876,-122.40922915,37.7756677
15438,3571,4290,-122.4094917,37.7754594,-122.4087395,37.7748614,-122.4091156,37.775160400000004
15439,4290,3571,-122.4087395,37.7748614,-122.4094917,37.7754594,-122.4091156,37.775160400000004
15440,3572,3571,-122.4100831,37.7749925,-122.4094917,37.7754594,-122.4097874,37.77522595000001
15441,3572,6451,-122.4100831,37.7749925,-122.4095431,37.7745615,-122.4098131,37.774777
15442,3573,3572,-122.4116275,37.773773,-122.4100831,37.7749925,-122.4108553,37.77438275
15443,6271,3572,-122.4106205,37.7754205,-122.4100831,37.7749925,-122.4103518,37.7752065
15444,3573,5305,-122.4116275,37.773773,-122.4121657,37.7742034,-122.4118966,37.7739882
15445,3574,3573,-122.4122354,37.773293,-122.4116275,37.773773,-122.41193145,37.773533
15446,5306,3573,-122.4110973,37.7733374,-122.4116275,37.773773,-122.4113624,37.773555200000004
15447,3574,5865,-122.4122354,37.773293,-122.4115952,37.7727899,-122.4119153,37.77304145
15448,5865,3574,-122.4115952,37.7727899,-122.4122354,37.773293,-122.4119153,37.77304145
15449,3575,3574,-122.4128343,37.7728201,-122.4122354,37.773293,-122.41253485,37.77305655
15450,3575,9742,-122.4128343,37.7728201,-122.4127831,37.7727796,-122.4128087,37.77279985
15451,9741,3575,-122.4132978,37.7724532,-122.4128343,37.7728201,-122.41306605,37.772636649999995
15452,3609,3576,-122.4124782,37.7706444,-122.4140462,37.7718632,-122.41326219999999,37.7712538
15453,3576,3609,-122.4140462,37.7718632,-122.4124782,37.7706444,-122.41326219999999,37.7712538
15454,3577,3576,-122.4145524,37.7714265,-122.4140462,37.7718632,-122.41429930000001,37.77164485
15455,3576,3577,-122.4140462,37.7718632,-122.4145524,37.7714265,-122.41429930000001,37.77164485
15456,3576,8056,-122.4140462,37.7718632,-122.4134392,37.7723425,-122.4137427,37.772102849999996
15457,3578,3577,-122.4150033,37.7708952,-122.4145524,37.7714265,-122.41477785000001,37.77116085
