section_id,s_node,e_node,length,direction
187,50,2946,186.088,0
188,50,39486,73.43,1
189,39486,50,73.43,1
190,28252,50,87.855,0
191,51,52,75.94800000000002,1
192,52,51,75.94800000000002,1
193,51,39296,177.21400000000003,1
194,39296,51,177.21400000000003,1
195,39486,51,85.40299999999999,1
196,51,39486,85.40299999999999,1
197,404,51,89.01100000000001,0
198,52,131,92.491,0
199,52,25566,29.791,0
200,1528,52,247.56099999999998,0
201,25569,52,76.538,0
202,53,36665,21.471999999999998,1
203,36665,53,21.471999999999998,1
204,53,39372,128.082,0
205,53,25569,114.072,1
206,25569,53,114.072,1
207,2907,53,223.239,1
208,53,2907,223.239,1
209,1525,54,39.629,1
210,54,1525,39.629,1
211,54,28258,40.96,1
212,28258,54,40.96,1
213,1513,54,195.75900000000001,1
214,54,1513,195.75900000000001,1
215,41706,55,13.972000000000001,1
216,55,41706,13.972000000000001,1
217,56,118,26.194000000000003,0
218,56,16148,448.461,1
219,16148,56,448.461,1
220,119,56,63.946999999999996,1
221,56,119,63.946999999999996,1
222,2072,56,26.607,0
223,57,26540,42.916000000000004,1
224,26540,57,42.916000000000004,1
225,57,16151,73.119,0
226,25558,57,76.31700000000002,0
227,27857,58,9.749,1
